node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
contract:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,Contract,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,34,206,"{""_layers"": [""stage1_ast""], ""ast_id"": 352, ""src"": ""1184:5897:0"", ""contractKind"": ""contract"", ""original_contract_name"": ""IOU""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.iou_purchased,StateVar,iou_purchased,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,36,36,"{""_layers"": [""stage1_ast""], ""ast_id"": 20, ""src"": ""1252:49:0"", ""type"": ""mapping(address => uint256)"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.eth_sent,StateVar,eth_sent,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,39,39,"{""_layers"": [""stage1_ast""], ""ast_id"": 24, ""src"": ""1354:44:0"", ""type"": ""mapping(address => uint256)"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.total_iou_available,StateVar,total_iou_available,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,42,42,"{""_layers"": [""stage1_ast""], ""ast_id"": 27, ""src"": ""1437:60:0"", ""type"": ""uint256"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.total_iou_purchased,StateVar,total_iou_purchased,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,45,45,"{""_layers"": [""stage1_ast""], ""ast_id"": 29, ""src"": ""1542:34:0"", ""type"": ""uint256"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.total_iou_withdrawn,StateVar,total_iou_withdrawn,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,48,48,"{""_layers"": [""stage1_ast""], ""ast_id"": 31, ""src"": ""1651:34:0"", ""type"": ""uint256"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.price_per_eth,StateVar,price_per_eth,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,51,51,"{""_layers"": [""stage1_ast""], ""ast_id"": 34, ""src"": ""1715:34:0"", ""type"": ""uint256"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.token,StateVar,token,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,54,54,"{""_layers"": [""stage1_ast""], ""ast_id"": 39, ""src"": ""1802:70:0"", ""type"": ""contract ERC20"", ""visibility"": ""public""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.seller,StateVar,seller,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,57,57,"{""_layers"": [""stage1_ast""], ""ast_id"": 42, ""src"": ""1964:59:0"", ""type"": ""address"", ""visibility"": ""internal""}"
statevar:0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.halt_purchases,StateVar,halt_purchases,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49.sol,0xaa3f3485b5a009b34308707aa8e4c6f6c8e4dd49,,60,60,"{""_layers"": [""stage1_ast""], ""ast_id"": 44, ""src"": ""2076:26:0"", ""type"": ""bool"", ""visibility"": ""public""}"
