node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
contract:0x926e81009c2fa4475e1c798a8c43a4f598575c80,Contract,0x926e81009c2fa4475e1c798a8c43a4f598575c80,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,289,623,"{""_layers"": [""stage1_ast""], ""ast_id"": 1805, ""src"": ""9240:11440:0"", ""contractKind"": ""contract"", ""original_contract_name"": ""Goldmint""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.creator,StateVar,creator,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,290,290,"{""_layers"": [""stage1_ast""], ""ast_id"": 872, ""src"": ""9277:28:0"", ""type"": ""address"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.tokenManager,StateVar,tokenManager,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,291,291,"{""_layers"": [""stage1_ast""], ""ast_id"": 875, ""src"": ""9312:33:0"", ""type"": ""address"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.multisigAddress,StateVar,multisigAddress,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,292,292,"{""_layers"": [""stage1_ast""], ""ast_id"": 878, ""src"": ""9352:36:0"", ""type"": ""address"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.otherCurrenciesChecker,StateVar,otherCurrenciesChecker,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,293,293,"{""_layers"": [""stage1_ast""], ""ast_id"": 881, ""src"": ""9395:43:0"", ""type"": ""address"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.icoStartedTime,StateVar,icoStartedTime,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,295,295,"{""_layers"": [""stage1_ast""], ""ast_id"": 884, ""src"": ""9446:32:0"", ""type"": ""uint64"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.mntToken,StateVar,mntToken,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,297,297,"{""_layers"": [""stage1_ast""], ""ast_id"": 886, ""src"": ""9486:20:0"", ""type"": ""contract MNTP"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.unsoldContract,StateVar,unsoldContract,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,298,298,"{""_layers"": [""stage1_ast""], ""ast_id"": 888, ""src"": ""9514:36:0"", ""type"": ""contract GoldmintUnsold"", ""visibility"": ""public""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.buyers,StateVar,buyers,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,304,304,"{""_layers"": [""stage1_ast""], ""ast_id"": 897, ""src"": ""9640:37:0"", ""type"": ""mapping(address => struct Goldmint.TokenBuyer)"", ""visibility"": ""internal""}"
statevar:0x926e81009c2fa4475e1c798a8c43a4f598575c80.STD_PRICE_USD_PER_1000_TOKENS,StateVar,STD_PRICE_USD_PER_1000_TOKENS,0x926e81009c2fa4475e1c798a8c43a4f598575c80.sol,0x926e81009c2fa4475e1c798a8c43a4f598575c80,,307,307,"{""_layers"": [""stage1_ast""], ""ast_id"": 900, ""src"": ""9744:50:0"", ""type"": ""uint256"", ""visibility"": ""internal""}"
